W_Vad_Pos,W_Vad_Neg,W_Vad_Neu,W_Vad_Comp,W_BERT_SCORE,W_Polarity,W_Subjectivity,close,change
36223.109,45320.451,406894.44,-78154.0931,351172.9545,-41330.35583,165127.6647,45696.38,0
3687.176,946.607,38326.217,7285.195,34866.67302,5347.52786,10789.26898,45425,0
47869.006,2519.739,289366.66,194947.2869,303888.521,74625.15407,117447.8093,45645,1
46553.239,3368.24,241733.418,72620.6818,258316.6609,9145.089453,25334.55667,45903.7,1
24392.713,4502.303,181108.984,102154.56,182881.0309,42957.25152,92846.14489,45936.25,1
46095.365,1020.408,206135.373,119524.472,216642.6899,11778.42725,23052.14907,45878.74,0
23768.41,829.883,91193.707,62871.1367,82620.54663,47445.50284,91624.5687,46228.21,1
7903.566,4237.313,243892.13,18362.6197,210884.8918,209.149798,61218.0773,46021.26,0
1966.026,2915.391,89775.42,-862.9888,55386.2932,1177.228948,11363.17496,45434.02,0
23499.176,181743.908,443417.781,-178630.5957,585386.6961,12296.14928,28561.71716,45739.35,1
65786.772,851.93,416447.172,72468.1244,420882.1872,110733.1766,240015.1061,46269.99,1
295411.489,134201.396,1094111.482,797158.6099,1307465.905,687994.4884,706595.8781,46292.89,1
0,0,0,0,0,0,0,45980.55,0
0,0,0,0,0,0,0,46040,1
0,0,0,0,0,0,0,46098.46,1
0,0,0,0,0,0,0,45713.23,0
0,0,0,0,0,0,0,45455.2,0
0,0,0,0,0,0,0,45573.06,1
0,0,0,0,0,0,0,45583.84,1
0,0,0,0,0,0,0,45976.29,1
0,0,0,0,0,0,0,46130.24,1
0,0,0,0,0,0,0,45988.02,0
0,0,0,0,0,0,0,45382.72,0
0,0,0,0,0,0,0,45396.86,1
0,0,0,0,0,0,0,45954.75,1
0,0,0,0,0,0,0,45570.72,0
0,0,0,0,0,0,0,45391.01,0
0,0,0,0,0,0,0,45150.16,0
0,0,0,0,0,0,0,44815.95,0
0,0,0,0,0,0,0,45121.88,1
0,0,0,0,0,0,0,45328.89,1
0,0,0,0,0,0,0,45529.93,1
0,0,0,0,0,0,0,45646.5,1
0,0,0,0,0,0,0,45716.8,1
0,0,0,0,0,0,0,45427.69,0
0,0,0,0,0,0,0,45609.7,1
0,0,0,0,0,0,0,45759.07,1
0,0,0,0,0,0,0,45756.63,0
0,0,0,0,0,0,0,45457.76,0
0,0,0,0,0,0,0,45593.02,1
0,0,0,0,0,0,0,45645.98,1
0,0,0,0,0,0,0,45837.88,1
0,0,0,0,0,0,0,46114.21,1
0,0,0,0,0,0,0,46362.91,1
0,0,0,0,0,0,0,46219.25,0
0,0,0,0,0,0,0,46135.49,0
0,0,0,0,0,0,0,46097.17,0
0,0,0,0,0,0,0,45959.9,0
0,0,0,0,0,0,0,45998.48,1
0,0,0,0,0,0,0,46303.43,1
0,0,0,0,0,0,0,46553.32,1
0,0,0,0,0,0,0,46488.1,0
0,0,0,0,0,0,0,46352.73,0
0,0,0,0,0,0,0,46538.21,1
0,0,0,0,0,0,0,46315.03,0
0,0,0,0,0,0,0,46475.2,1
0,0,0,0,0,0,0,46338.89,0
0,0,0,0,0,0,0,46356.28,1
0,0,0,0,0,0,0,45775.77,0
0,0,0,0,0,0,0,45539.85,0
0,0,0,0,0,0,0,45766.88,1
0,0,0,0,0,0,0,46017.02,1
0,0,0,0,0,0,0,46227.56,1
0,0,0,0,0,0,0,45952.95,0
0,0,0,0,0,0,0,45614.99,0
0,0,0,0,0,0,0,45175.91,0
0,0,0,0,0,0,0,45244.45,1
0,0,0,0,0,0,0,45278.05,1
0,0,0,0,0,0,0,45245.87,0
0,0,0,0,0,0,0,45383.96,1
0,0,0,0,0,0,0,45374.8,0
0,0,0,0,0,0,0,44705.17,0
0,0,0,0,0,0,0,44608.93,0
0,0,0,0,0,0,0,44479.79,0
0,0,0,0,0,0,0,44129.16,0
0,0,0,0,0,0,0,44195.79,1
0,0,0,0,0,0,0,44033.01,0
0,0,0,0,0,0,0,44132.69,1
0,0,0,0,0,0,0,44440.58,1
0,0,0,0,0,0,0,44411.82,0
0,0,0,0,0,0,0,44491.2,1
0,0,0,0,0,0,0,44273.59,0
0,0,0,0,0,0,0,43978.67,0
0,0,0,0,0,0,0,44444.45,1
0,0,0,0,0,0,0,44524.64,1
0,0,0,0,0,0,0,44853.76,1
0,0,0,0,0,0,0,45330.34,1
0,0,0,0,0,0,0,45188.65,0
0,0,0,0,0,0,0,45277.55,1
0,0,0,0,0,0,0,45292.08,1
0,0,0,0,0,0,0,45875.82,1
0,0,0,0,0,0,0,46139.6,1
0,0,0,0,0,0,0,46173.58,1
0,0,0,0,0,0,0,46262.13,1
0,0,0,0,0,0,0,46320.86,1
0,0,0,0,0,0,0,46178.57,0
0,0,0,0,0,0,0,46554.42,1
0,0,0,0,0,0,0,46557.32,1
0,0,0,0,0,0,0,46459,0
0,0,0,0,0,0,0,46385,0
0,0,0,0,0,0,0,46568.99,1
0,0,0,0,0,0,0,46520.11,0
0,0,0,0,0,0,0,46527.21,1
0,0,0,0,0,0,0,46467.6,0
0,0,0,0,0,0,0,47604.28,1
0,0,0,0,0,0,0,47587.38,0
0,0,0,0,0,0,0,47621.71,1
0,0,0,0,0,0,0,47860.58,1
0,0,0,0,0,0,0,47652.3,0
0,0,0,0,0,0,0,47600,0
0,0,0,0,0,0,0,47560.44,0
0,0,0,0,0,0,0,47585.89,1
0,0,0,0,0,0,0,47487.9,0
0,0,0,0,0,0,0,47570.06,1
0,0,0,0,0,0,0,47550,0
0,0,0,0,0,0,0,47663.03,1
0,0,0,0,0,0,0,47638.67,0
0,0,0,0,0,0,0,47000,0
0,0,0,0,0,0,0,46348.61,0
0,0,0,0,0,0,0,46580.1,1
127.412,0,211.588,320.9943,215.871125,166.7634921,237.7849206,46315.07,0
22687.28,70.544,218031.176,65434.6009,207091.0249,38556.7724,43721.64229,46544.01,1
4034.545,13374.335,50798.12,-39998.8378,59177.43601,7630.46649,21186.191,46933.32,1
3088.937,43984.835,90420.228,-75956.9662,94293.61384,-132.3914286,57713.10097,46985.19,1
6727.606,7829.783,100048.123,2508.4155,100964.2726,-5255.717929,70580.98424,46890.01,0
1924.56,4.275,16947.21,2932.6633,15466.72551,-1291.580556,5086.365278,46848.61,0
5970.421,7317.402,80977.267,10908.0455,75400.41118,10163.78403,24762.18091,46791.84,0
3850.561,1026.143,28917.296,9928.3215,29894.25944,5239.89434,16330.57931,47098.49,1
792.637,33953.208,29785.502,-29831.9073,36191.63498,1247.927245,7639.43427,46700.73,0
2372.303,705.509,169760.188,11681.4243,155568.1687,6429.593745,29971.49407,47065.65,1
16504.61,37785.612,165836.808,-49035.2178,169839.0124,2674.852525,31525.1774,46880.53,0
14176.494,2622.03,144653.666,52854.5229,146028.8952,56952.46742,74849.38477,47119.73,1
25811.01,3183.994,84675.018,62773.2762,105700.6381,35220.77947,63840.4792,47233.24,1
1222.545,758.59,8663.865,1276.4533,7955.390787,965.8507576,7036.744444,47181.91,0
2934.468,1682.902,19352.63,3022.213,21868.72111,6603.927687,10872.65548,47246.02,1
3455.04,45.908,31192.052,8569.3164,31426.81666,5133.537403,9970.240653,46918.18,0
3655.172,2343.908,54461.931,3073.5221,55368.05177,12841.52795,24719.6725,46756.71,0
26859.073,4997.833,81482.196,76776.5555,97499.413,19693.84888,50005.04507,46663.34,0
3599.022,1241.575,13599.677,7853.244,15882.34824,5128.765325,7905.904177,46481.21,0
4908.81,3512.127,38990.418,6293.1388,35877.79655,1249.622998,16646.27795,45797.47,0
1098.744,94.546,136160.767,3496.7415,128170.9213,2456.041129,8194.917879,45748.5,0
591.944,1.35,7659.72,1848.3083,7167.478341,385.3679848,1288.635311,46068.13,1
6881.911,3339.408,51189.124,20128.1453,47827.07344,13397.21738,28926.17607,45964.21,0
14762.829,408.026,51775.484,28574.3201,58709.32201,12939.415,31180.90179,45969.7,1
12088.026,250.079,66941.238,34315.5636,72222.45493,12665.86223,27362.66191,45830.23,0
34361.748,8464.262,109702.763,53658.4696,131616.4155,18653.92275,36950.12732,46079.15,1
7437.021,2480.273,38176.227,18409.8859,40478.5995,10632.37224,21592.20185,45928.02,0
4076.43,2376.087,45527.399,8949.4172,42239.96238,3060.721515,12755.95297,46201.63,1
7456.281,813.464,38638.64,26608.1414,41698.52568,9713.278272,23773.45377,45924.5,0
5374.696,1102.617,47281.616,13353.8583,45659.75065,4732.255031,17501.24022,46012.27,1
2281.573,398.937,83071.574,7428.4196,77999.18138,3067.548041,8188.875996,46328.79,1
1409.133,3558.184,40079.724,-12285.6037,40528.45076,1814.963889,2983.152778,46366.38,1
10241.145,39160.993,318129.046,-63036.4865,305660.5757,9853.700525,21290.4776,46729.65,1
8144.501,6111.963,46102.967,12201.6481,47403.03986,7370.160595,19448.35869,46871.26,1
32455.542,3019.067,247007.684,164282.4152,249862.3794,44050.10167,155056.8933,47259.75,1
261373.939,2782.536,1563699.237,866596.7306,1528016.095,308422.5252,418433.6511,47028.3,0
469.323,1.25,33630.427,1253.2945,30406.74457,243.051425,1321.541757,47614.09,1
5752.911,1674.939,55383.15,11093.1032,54445.05685,6970.853294,12060.52647,47683.02,1
19279.147,1915.761,43322.092,52130.7103,50466.92736,5864.860321,25403.96722,48009,1
2497.216,4612.318,51585.466,-4366.6096,49556.00404,409.2497778,17170.01322,47397.18,0
9083.712,5720.234,55995.778,14026.8885,51935.0387,6431.564762,17076.78476,47443.38,1
3110.341,867.814,35328.724,9280.5495,33666.73122,3548.665476,9896.91713,47636.89,1
5564.519,7360.168,194092.837,-5430.4776,181003.1338,-35715.3857,117410.7096,47386.1,0
3554.377,57.24,225893.313,12111.8685,208037.7825,-2290.030974,11021.36564,47337.79,0
105098.781,96308.71,676167.509,-20801.624,760042.1242,89845.00917,354248.0396,47150,0
794.466,467.992,371734.542,270.0968,336821.2487,22601.37186,31216.24648,47198.74,1
12877.904,4989.112,186648.215,23928.7669,177494.2172,16242.50977,58946.61822,47437.52,1
11759.094,3166.579,69956.327,29521.1732,68046.62069,512.764881,20136.77946,47550,1
3218.276,11854.299,89596.425,-10759.0852,96178.07426,5156.767922,5429.012716,47328.56,0
85643.399,17688.234,2091794.367,351675.4444,2030902.426,-82087.12427,1299445.405,46393.41,0
5425.51,2152.168,106805.892,4442.9774,92294.91121,3951.955148,30290.81562,46112.32,0
22316.822,19269.202,185255.976,11299.6057,184933.06,31678.1834,104392.3632,46357.76,1
41319.168,30998.62,389053.195,22662.302,358585.1101,-60263.10705,131279.7353,46434.77,1
2870.643,20774.155,156664.673,-77989.4554,169764.8166,-7624.463916,86559.96206,46487.04,1
15877.012,2198.904,183296.696,47739.6093,183902.8499,-89.25352904,11470.879,46497.51,1
7996.763,5149.846,120306.116,15099.2794,115736.4519,4415.273972,28634.60114,46101.61,0
541.922,2311.096,20888.155,-2715.0106,20935.10604,1112.42697,7530.868333,46073.41,0
3138.694,182.463,13993.843,7066.247,14994.42371,-305.054335,3993.702062,46071,0
16204.841,1370.216,56725.846,48701.704,68249.60816,23195.18845,43025.26952,46114.33,1
234.448,82.434,10925.118,177.8921,10215.70613,496.6587121,2162.56039,45930.51,0
14039.61,998.475,293359.915,52585.8771,277132.3435,34862.60824,65464.22655,45772.75,0
2316.325,553.655,34707.02,5414.4721,32539.6864,8573.728988,15576.04452,46308.51,1
5221.401,2178.953,18626.646,10400.9099,22682.32959,8621.728447,8882.989962,46459.8,1
1660.306,938.554,11975.207,2696.9643,12751.14175,1949.953939,7248.396515,46435.98,0
18692.278,9240.32,144166.48,30576.6984,143181.6726,24969.43286,33618.0871,46425.5,0
5076.469,4425.943,210333.588,-5363.4871,184445.9738,48042.07534,89663.10292,46053.87,0
2914.587,14.669,24849.744,7963.3283,22160.46303,4900.156485,9789.793561,45775.74,0
153076.852,959.102,337656.117,445619.2958,445809.5325,170081.4907,316470.0786,45933.5,1
13322.393,6257.758,112457.168,30645.6947,110171.1,5421.221863,23301.33691,46215.95,1
2647.225,243.872,18287.903,7588.8119,18936.08058,3399.479802,7200.625774,46898.61,1
3202.248,354.016,16360.736,8012.5133,16041.43208,4654.241908,9899.851625,46662.59,0
39035.447,8141.035,180123.53,96501.3025,201255.0036,62104.37932,101140.4476,46855.65,1
10083.218,3428.825,189884.015,18696.4697,185573.2143,3114.273939,4682.27202,46730.01,0
9231.094,3252.563,56608.835,18839.4881,62515.8262,7223.006698,30500.19894,46395.62,0
21534.027,1307.878,80387.919,46717.6379,77444.10093,15175.1249,30025.33183,45960,0
19945.119,5962.762,168260.131,54247.0054,166761.2546,36175.6533,56296.72016,45716.04,0
18136.504,6300.997,250598.499,53664.7643,220909.0011,8402.991456,71093.5567,45650,0
67412.761,8288.725,443078.148,121647.6903,437100.4945,14328.0587,27706.82165,45802.88,1
135176.243,2648.62,560634.137,519367.7466,650668.7776,94922.33798,317917.3119,45745.45,0
15704.727,2582.591,125653.682,32421.0705,106547.3648,17218.4575,56683.30931,45482.99,0
35816.773,2395.887,122342.13,72543.4571,130163.4519,8247.787698,29264.43426,44984.21,0
8823.406,18673.117,116013.491,-2548.95,114587.2891,921.1385714,75446.48833,44778.46,0
7436.897,16021.857,177332.225,-54870.6351,184454.9476,10918.62635,87941.34687,44946.16,1
23576.845,717.441,74459.714,63995.5645,90882.24676,31821.37918,46269.11802,44694.35,0
13612.215,797.783,110700.09,42916.3427,115117.4449,49158.31101,60209.00442,44821.65,1
409.448,617.211,43981.341,447.2587,41077.03483,11665.24665,15313.31185,45090.58,1
2858.816,656.427,504211.579,7077.0391,454522.2556,1051.682668,6821.701412,44955.83,0
5686.801,384.516,990317.803,14243.3956,923686.8769,642.8407778,2453.618917,45078.38,1
4734.057,20.697,147850.246,15291.2635,132562.8413,4780.52053,11294.14111,45103.31,1
10998.227,333.014,83176.387,32673.5267,87094.39443,18331.8322,44558.70535,45451.39,1
796.716,821.147,19105.32,1353.2236,17192.48703,59.57395465,10714.11945,45424.56,0
2070.549,2694.978,27362.924,956.3196,28167.7358,-2622.17996,12849.0754,44992.5,0
16652.355,12607.55,91734.79,18563.158,92589.22567,14818.29893,53383.62468,45260.16,1
2669.302,991.838,35685.082,8256.7277,34333.41868,9147.223921,17065.45771,45380.78,1
151441.032,3084.945,413957.081,371586.0388,522482.1261,2200.508706,78328.92904,45220.89,0
37683.954,9494.812,197590.247,83341.953,218020.688,51860.81143,79645.01085,44775.08,0
292705.2,2821.065,1008740.066,634956.4797,1173792.151,-3164.639562,774147.5206,45005.2,1
3652.556,45.499,146387.945,14685.8614,130235.1733,6607.818248,22437.06235,45296.37,1
4132.026,1271.074,69431.9,6896.9784,63181.4303,3017.391937,13847.30894,45404.94,1
3177.052,829.759,41474.114,9974.9205,40036.51957,3564.291879,8473.978342,45849,1
12484.572,5234.127,106272.264,17277.0251,99966.65609,7200.23867,31452.76726,45912.67,1
26095.482,4801.401,133689.167,56290.1234,151327.7822,44343.71391,92418.95323,45838.31,0
15085.04,2388.839,209334.347,36217.5718,204691.2335,-26557.82788,119240.5064,45432.34,0
243285.635,152302.125,1309798.347,232886.4954,1570855.356,9063.745846,661725.2841,44898.4,0
6327.177,535.477,224016.934,33926.2257,210567.0983,22327.59689,38033.6377,44557.81,0
885.364,1383.103,157476.045,700.3218,141398.0499,8450.620152,43957.27467,44599.97,1
11444.797,205.041,113336.162,38633.5424,105510.7499,45347.03614,56344.68035,44895.12,1
25604.948,131.493,89052.559,75065.363,104156.0096,30356.85583,43123.42726,44721.13,0
10373.496,41503.314,955790.671,-33949.8932,937205.6971,17610.95286,33479.53369,45072.85,1
5400.973,686.961,94780.066,10443.8155,61213.52669,-1620.072762,32010.92963,44967.31,0
8435.387,174.551,67804.086,29547.2063,69786.61939,20555.01635,32510.3077,44612.14,0
14679.696,72.984,34520.325,27438.3455,41940.93102,20324.23616,35652.02259,44060.5,0
4602.114,2560.296,37917.864,6507.76,40582.0495,5262.146566,17898.36136,44150.57,1
7692.026,196.844,51097.142,21067.3848,50374.23427,17695.5021,31114.31327,44423.02,1
2929.85,764.144,16691.217,5394.5753,15939.80127,3991.452803,6078.981288,44379.92,0
1017.575,36.925,13477.589,3908.0082,11556.26367,538.5314935,4359.943651,44631.94,1
10573.774,6091.939,288465.302,25014.1827,223828.8559,4788.437662,14917.87592,44704.46,1
6422.321,14548.59,105949.149,-23547.5033,105941.4264,-189.3775426,50588.17845,44790.29,1
4860.495,364.753,89272.932,15696.1179,81417.61328,16099.90657,50931.35557,44385.58,0
326.763,5901.61,55645.627,-24972.154,57274.83887,-2292.483232,26501.80043,44205.75,0
10067.232,9177.776,70946.992,10063.0846,77557.81347,17768.28705,27115.84486,44563.39,1
22400.138,15582.328,220938.38,49273.1211,228455.4297,20280.62361,80729.92792,44987.63,1
44526.974,171.194,245292.003,112116.0874,258953.9298,38411.30564,128072.6715,45451.95,1
9119.096,2616.652,75914.252,29006.828,77943.51462,9996.579827,38063.6661,45818.88,1
27546.264,16793.078,208327.384,46295.0769,204490.2062,14360.42932,71476.26125,45622.06,0
5635.143,4997.839,155474.098,-2317.1215,145050.0607,2565.080333,8599.363564,45735.69,1
167898.524,2966.448,798205.12,468293.7184,826599.1453,189335.1639,507108.1648,46574.64,1
12068.568,6491.029,43205.696,13015.8445,42593.9465,1357.67399,4153.182341,46710.14,1
4820.154,6807.283,154041.552,-32431.9998,135124.728,16680.70399,57955.72157,46601.69,0
9348.152,26680.85,75902.267,-52127.3125,98681.16357,5689.299928,14557.20826,46604.91,1
3483.465,1768.958,68994.794,8311.699,64419.69882,727.91579,13454.27988,46800,1
64411.071,4741.308,310101.621,233978.3082,343217.7809,-1137.047348,218031.1111,46764.3,0
74695.682,2916.813,354100.515,149334.3262,371412.13,27031.38901,198187.0178,47150.76,1
18637.317,86.163,177569.52,71193.9687,182176.5377,48797.82155,72478.82631,47214.21,1
7457.186,5485.507,42112.307,6084.9587,48320.72436,2092.484053,19270.444,47161.29,0
20091.192,2384.785,99469.023,63316.237,92628.36271,36807.79609,82519.21843,47069.21,0
213.693,433.486,37260.821,-633.3961,34393.32495,5438.138286,10613.93591,47124.38,1
6055.693,5960.989,139051.618,6042.3744,122155.4201,4605.940606,10495.34008,47152.95,1
902.918,2941.214,478048.938,-3591.4706,455742.1452,784.4818955,188566.1624,47186.99,1
2130.386,355.695,7242.258,5252.5855,7396.481335,3466.857045,4373.579689,46794.63,0
4384.1,103.148,34382.752,13236.3219,33590.24075,-902.5666667,8803.03,46898.43,1
21426.764,1703.175,142883.061,46950.053,143437.7606,-8651.997957,57078.24648,47202.38,1
8081.236,182.793,57837.987,29139.6421,56730.77803,1949.433846,11271.36187,47244.34,1
23929.858,25137.449,183576.693,15954.0057,178626.8207,33083.33081,47595.17788,46935.11,0
34312.059,12092.136,261014.018,76073.3185,233897.1646,38472.18614,96584.77744,47187.94,1
13050.664,4787.654,105778.682,56695.2825,102145.0973,31890.43615,50386.40942,47838.37,1
36127.527,6997.319,130513.087,69798.7574,135669.8384,-2341.149545,29527.08364,48564.51,1
185589.149,3020.516,1211620.687,927287.2353,1188417.192,175074.6434,549984.6119,48740.66,1
3851.375,240.866,52511.233,13622.1069,47524.33491,2732.879101,11919.61277,48773.98,1
3921.591,2802.457,36386.56,8077.8028,39389.52342,4433.603593,24786.27075,48712.05,0
6495.759,767.589,89327,12487.7735,85508.59501,-179.9437879,37492.74529,48494.43,0
10412.784,455.523,60462.693,32354.6301,61365.70254,10067.36329,20004.20453,48701.97,1
922.684,2929.872,58696.444,-3358.9724,57069.0824,1080.200238,10036.67079,48649.68,0
24079.458,938.106,154205.436,62950.2713,165939.899,38358.95056,49850.78905,49350,1
12505.36,591.757,163751.883,26916.0099,152713.0988,2895.989291,10784.04501,49240.81,0
4564.769,265.398,141003.833,10465.8451,108429.436,7543.420714,10621.49429,49356,1
2205.54,195.654,78689.957,9205.3792,61873.16041,-2361.830303,8700.962879,48893.78,0
1715.676,206.849,9141.296,2097.394,9074.474341,2877.14481,4380.249,49102.94,1
15395.164,3706.498,76853.338,29809.0102,63083.3721,33955.52323,46444.6404,48912.63,0
1337.26,179.23,5706.51,3727.9091,6324.375367,1177.655736,3575.068723,48858.34,0
15183.263,36.555,53659.182,37609.805,53274.85155,22048.31091,28377.75803,48656.39,0
7418.277,6949.873,101470.235,-13847.1751,86374.40325,7650.462799,52879.10833,48875.06,1
1879.634,508.596,15570.77,5228.7082,15762.53173,2340.370397,7942.517897,48737.9,0
484.302,311.909,7918.789,799.1395,7920.117337,1235.936,3886.684,48983.07,1
478.479,17.528,31116.993,1553.9959,27080.77552,5274.430455,16608.4561,48914.58,0
13354.045,4652.93,71768.025,31391.97,77966.13512,19329.47965,38925.29264,48894.24,0
2546.461,428.09,70270.807,8131.335,63296.90588,3700.540043,5832.621342,49333.74,1
717.916,2640.766,66429.318,-2862.729,65018.48127,11157.22338,28863.16211,48565.51,0
2007.69,2405.146,21858.899,-1158.9271,23074.45423,1419.209841,8327.700873,49272.38,1
0,0,0,0,0,0,0,49152.77,0
0,0,0,0,0,0,0,49046.58,0
0,0,0,0,0,0,0,49240,1
0,0,0,0,0,0,0,49543.51,1
0,0,0,0,0,0,0,49700,1
0,0,0,0,0,0,0,49510.06,0
0,0,0,0,0,0,0,48979.19,0
0,0,0,0,0,0,0,49029.38,1
0,0,0,0,0,0,0,49202.72,1
0,0,0,0,0,0,0,49389.15,1
0,0,0,0,0,0,0,48884.34,0
0,0,0,0,0,0,0,49012.93,1
0,0,0,0,0,0,0,49076.07,1
0,0,0,0,0,0,0,48885.49,0
0,0,0,0,0,0,0,48845.78,0
0,0,0,0,0,0,0,49162.47,1
0,0,0,0,0,0,0,49168.25,1
0,0,0,0,0,0,0,49226.79,1
0,0,0,0,0,0,0,49232.39,1
0,0,0,0,0,0,0,49059.18,0
0,0,0,0,0,0,0,49272.82,1
0,0,0,0,0,0,0,49136.22,0
0,0,0,0,0,0,0,49164.84,1
0,0,0,0,0,0,0,48929.82,0
0,0,0,0,0,0,0,48935.84,1
0,0,0,0,0,0,0,48298.08,0
0,0,0,0,0,0,0,48565.54,1
0,0,0,0,0,0,0,48658.41,1
0,0,0,0,0,0,0,48731.69,1
0,0,0,0,0,0,0,48417.86,0
0,0,0,0,0,0,0,48692.21,1
0,0,0,0,0,0,0,48425.07,0
0,0,0,0,0,0,0,48736.48,1
0,0,0,0,0,0,0,49331.62,1
0,0,0,0,0,0,0,49301.86,0
0,0,0,0,0,0,0,49474.16,1
0,0,0,0,0,0,0,49885.58,1
0,0,0,0,0,0,0,50085.16,1
0,0,0,0,0,0,0,50300.95,1
0,0,0,0,0,0,0,50310.4,1
0,0,0,0,0,0,0,50239.95,0
0,0,0,0,0,0,0,50201.06,0
0,0,0,0,0,0,0,50162.94,0
0,0,0,0,0,0,0,50288.45,1
0,0,0,0,0,0,0,50333.11,1
0,0,0,0,0,0,0,50275.89,0
0,0,0,0,0,0,0,50427.11,1
0,0,0,0,0,0,0,50306.51,0
0,0,0,0,0,0,0,50198.33,0
0,0,0,0,0,0,0,49748.4,0
14320.183,45.19,105812.56,42185.0053,103997.8135,14880.33136,50187.78347,49544.26,0
10418.387,14578.759,168375.994,11572.5704,140619.0049,8703.06719,108822.7416,49701.71,1
138137.706,32226.53,479717.616,414364.805,596047.8479,6672.830396,270470.774,49434.45,0
3069.458,15014.592,229492.95,-23831.8547,193584.2993,7664.063117,37396.36444,49466.65,1
327.649,24.785,2022.613,1098.4561,1607.371245,658.5933333,1047.18,49228.63,0
1143.952,93.312,95071.736,4401.8319,56392.42193,805.0733333,3318.592857,49550,1
637.716,125.709,16393.575,2024.1666,15371.95084,2925.776369,5049.039107,49591.52,1
38970.878,25857.761,208566.361,3483.5341,155778.8585,3797.317854,12342.65404,49680.99,1
1472.189,2881.472,23964.339,-2118.0782,23677.96791,608.9013889,6943.740278,49561.37,0
26238.658,2685.772,195511.038,55320.6461,200024.5407,23736.06875,77291.59875,49226.42,0
